Time,Vehicle ID,X Coordinate,Y Coordinate
157.0,34,88.39693078168222,-172.67504770421422
157.0,35,334.8045541952803,-155.10074410674164
157.0,5,143.95899289856766,-1.9499999999999886
157.0,9,396.31,-186.52042723356658
158.0,10,338.8059494195509,-152.17216836255716
158.0,17,338.8594174494914,-70.0310159573192
158.0,2,338.8550521376423,-77.5320768180388
158.0,20,169.0860583958511,2.0399999999999636
158.0,21,88.37971324235657,-45.148929066812855
158.0,22,338.8095230586998,-144.67109978903122
158.0,24,78.37891912351893,-1.9602929278351553
158.0,25,78.63893697142437,-330.57942368276997
158.0,26,70.87790628100915,-1.9624878108907637
158.0,27,63.376301652967996,-1.964682867109616
158.0,28,88.40245595935652,-221.71129455399137
158.0,29,168.17102003690258,-55.48987328058274
158.0,30,88.38980634197422,-118.83898166471468
158.0,31,175.70745509056232,-55.48891924107977
158.0,32,92.40018372108649,-209.33100433978444
158.0,33,396.33,-275.85053285989136
158.0,34,88.39864624400823,-180.3071395926671
158.0,35,334.8016293170594,-161.24006349235307
158.0,5,143.95899289856766,-1.9499999999999886
158.0,9,396.31,-175.32856291105676
159.0,10,338.8059494195509,-152.17216836255716
159.0,17,338.8594174494914,-70.0310159573192
159.0,2,338.8550521376423,-77.5320768180388
159.0,20,169.08317351662458,2.0399999999999636
159.0,21,88.37971324235657,-45.148929066812855
159.0,22,338.8095230586998,-144.67109978903122
159.0,24,78.37891912351893,-1.9602929278351553
159.0,25,78.63893697142437,-330.57942368276997
159.0,26,70.87790628100915,-1.9624878108907637
159.0,27,63.3766641599117,-1.964682761035931
159.0,28,88.40520246372567,-236.6756236093389
159.0,29,168.17102003690258,-55.48987328058274
159.0,30,88.38980634197422,-118.83898166471468
159.0,31,175.67747324322286,-55.48892303649052
159.0,32,92.40018372108649,-209.33100433978444
159.0,33,396.33,-259.838809808865
159.0,34,88.39959349325315,-184.52145148327062
159.0,35,334.7977926324774,-169.2932644299278
159.0,5,143.95899289856766,-1.9499999999999886
159.0,9,396.3,-163.52487225752662
160.0,10,338.8059494195509,-152.17216836255716
160.0,17,338.8594174494914,-70.0310159573192
160.0,2,338.8550521376423,-77.5320768180388
160.0,20,169.0815653181967,2.0399999999999636
160.0,21,88.37971324235657,-45.148929066812855
160.0,22,338.8095230586998,-144.67109978903122
160.0,24,78.37891912351893,-1.9602929278351553
160.0,25,78.63893697142437,-330.57942368276997
160.0,26,70.87790628100915,-1.9624878108907637
160.0,27,63.3768841325693,-1.9646826966693425
160.0,28,88.40790992873097,-251.42724669072265
160.0,29,168.17102003690258,-55.48987328058274
160.0,30,88.38980634197422,-118.83898166471468
160.0,31,175.67360165292757,-55.48892352659624
160.0,32,92.40018372108649,-209.33100433978444
160.0,33,396.32,-244.34739262823865
160.0,34,88.39968641249246,-184.93484917899323
160.0,35,334.79315501295883,-179.02762779947835
160.0,5,143.95899289856766,-1.9499999999999886
160.0,9,396.3,-152.41251151617374
161.0,10,338.8059494195509,-152.17216836255716
161.0,17,338.8594174494914,-70.0310159573192
161.0,2,338.8550521376423,-77.5320768180388
161.0,20,169.081134462593,2.0399999999999636
161.0,21,88.37971324235657,-45.148929066812855
161.0,22,338.8095230586998,-144.67109978903122
161.0,24,78.37891912351893,-1.9602929278351553
161.0,25,78.63893697142437,-330.57942368276997
161.0,26,70.87790628100915,-1.9624878108907637
161.0,27,63.3768841325693,-1.9646826966693425
161.0,28,88.41073608937054,-266.8255829354375
161.0,29,168.17102003690258,-55.48987328058274
161.0,30,88.38980634197422,-118.83898166471468
161.0,31,175.67277518349022,-55.48892363121928
161.0,32,92.40018372108649,-209.33100433978444
161.0,33,396.32,-228.17764305337244
161.0,34,88.39973126403292,-185.13439368251338
161.0,35,334.61867047105926,-186.90040498314636
161.0,5,143.95899289856766,-1.9499999999999886
161.0,9,396.3,-141.68790309655165
162.0,10,338.8059494195509,-152.17216836255716
162.0,17,338.8594174494914,-70.0310159573192
162.0,2,338.8550521376423,-77.5320768180388
162.0,20,169.08101713866517,2.0399999999999636
162.0,21,88.37971324235657,-45.148929066812855
162.0,22,338.8095230586998,-144.67109978903122
162.0,24,78.37891912351893,-1.9602929278351553
162.0,25,78.63893697142437,-330.57942368276997
162.0,26,70.87790628100915,-1.9624878108907637
162.0,27,63.3768841325693,-1.9646826966693425
162.0,28,88.41340342933239,-281.3585847175218
162.0,29,168.17102003690258,-55.48987328058274
162.0,30,88.38980634197422,-118.83898166471468
162.0,31,175.67226230284922,-55.48892369614498
162.0,32,92.40018372108649,-209.33100433978444
162.0,33,396.31,-212.49618733574403
162.0,34,88.39975918584535,-185.25861782599156
162.0,35,331.1020653516948,-193.66428176156714
162.0,5,143.95899289856766,-1.9499999999999886
162.0,9,396.3,-131.01975061760106
163.0,10,338.8059494195509,-152.17216836255716
163.0,17,338.8594174494914,-70.0310159573192
163.0,2,338.8550521376423,-77.5320768180388
163.0,20,169.08101713866517,2.0399999999999636
163.0,21,88.37971324235657,-45.148929066812855
163.0,22,338.8095230586998,-144.67109978903122
163.0,24,78.37891912351893,-1.9602929278351553
163.0,25,78.63893697142437,-330.57942368276997
163.0,26,70.87790628100915,-1.9624878108907637
163.0,27,63.3768841325693,-1.9646826966693425
163.0,28,88.4161558480996,-296.3551383707354
163.0,29,168.17102003690258,-55.48987328058274
163.0,30,88.38980634197422,-118.83898166471468
163.0,31,175.67202340900317,-55.488923726386645
163.0,32,92.40018372108649,-209.33100433978444
163.0,33,396.31,-196.68568945657884
163.0,34,88.39977077148313,-185.31016232847935
163.0,35,323.1149344527668,-195.15977212347408
163.0,5,143.95899289856766,-1.9499999999999886
163.0,9,396.29,-119.62491672025553
164.0,10,338.8059494195509,-152.17216836255716
164.0,17,338.8594174494914,-70.0310159573192
164.0,2,338.8550521376423,-77.5320768180388
164.0,20,169.08101713866517,2.0399999999999636
164.0,21,88.37971324235657,-45.148929066812855
164.0,22,338.8095230586998,-144.67109978903122
164.0,24,78.37891912351893,-1.9602929278351553
164.0,25,78.63893697142437,-330.57942368276997
164.0,26,70.87790628100915,-1.9624878108907637
164.0,27,63.3768841325693,-1.9646826966693425
164.0,28,88.41890590411616,-311.3388185768957
164.0,29,168.17102003690258,-55.48987328058274
164.0,30,88.38980634197422,-118.83898166471468
164.0,31,175.67202340900317,-55.488923726386645
164.0,32,92.40018372108649,-209.33100433978444
164.0,33,396.31,-180.53483896546504
164.0,34,88.39977437840022,-185.32620950262324
164.0,35,312.67447550224205,-195.1588409788631
164.0,5,143.95899289856766,-1.9499999999999886
164.0,9,396.29,-108.04326766558557
165.0,10,338.8059494195509,-152.17216836255716
165.0,17,338.8594174494914,-70.0310159573192
165.0,2,338.8550521376423,-77.5320768180388
165.0,20,169.08101713866517,2.0399999999999636
165.0,21,88.37971324235657,-45.148929066812855
165.0,22,338.8095230586998,-144.67109978903122
165.0,24,78.37891912351893,-1.9602929278351553
165.0,25,78.63893697142437,-330.57942368276997
165.0,26,70.87790628100915,-1.9624878108907637
165.0,27,63.3768841325693,-1.9646826966693425
165.0,28,89.09691688701183,-322.09620379699845
165.0,29,168.17102003690258,-55.48987328058274
165.0,30,88.38980634197422,-118.83898166471468
165.0,31,175.67202340900317,-55.488923726386645
165.0,32,92.40018372108649,-209.33100433978444
165.0,33,396.3,-164.5227278520499
165.0,34,88.39977484511395,-185.32828591198967
165.0,35,300.51966794497525,-195.15775693805531
165.0,5,143.95899289856766,-1.9499999999999886
165.0,9,396.29,-97.16875614951368
166.0,10,338.8059494195509,-152.17216836255716
166.0,17,338.8594174494914,-70.0310159573192
166.0,2,338.8550521376423,-77.5320768180388
166.0,20,169.08101713866517,2.0399999999999636
166.0,21,88.37971324235657,-45.148929066812855
166.0,22,338.8095230586998,-144.67109978903122
166.0,24,78.37891912351893,-1.9602929278351553
166.0,25,78.63893697142437,-330.57942368276997
166.0,26,70.87790628100915,-1.9624878108907637
166.0,27,63.3768841325693,-1.9646826966693425
166.0,28,96.03416581183366,-329.7878819418377
166.0,29,168.17102003690258,-55.48987328058274
166.0,30,88.38980634197422,-118.83898166471468
166.0,31,175.67202340900317,-55.488923726386645
166.0,32,92.40018372108649,-209.33100433978444
166.0,33,396.3,-149.287099633057
166.0,34,88.39977494596042,-185.3287345779397
166.0,35,286.95670286126017,-195.15654730906235
166.0,5,143.95899289856766,-1.9499999999999886
166.0,9,396.29,-86.03959576700217
167.0,10,338.8059494195509,-152.17216836255716
167.0,17,338.8594174494914,-70.0310159573192
167.0,2,338.8550521376423,-77.5320768180388
167.0,20,169.08101713866517,2.0399999999999636
167.0,21,88.37971324235657,-45.148929066812855
167.0,22,338.8095230586998,-144.67109978903122
167.0,24,78.37891912351893,-1.9602929278351553
167.0,25,78.63893697142437,-330.57942368276997
167.0,26,70.87790628100915,-1.9624878108907637
167.0,27,63.3768841325693,-1.9646826966693425
167.0,28,105.77174443062546,-330.59000000000003
167.0,29,168.17102003690258,-55.48987328058274
167.0,30,88.38980634197422,-118.83898166471468
167.0,31,175.67202340900317,-55.488923726386645
167.0,32,92.40018372108649,-209.33100433978444
167.0,33,396.3,-133.23677262714403
167.0,34,88.39977498754341,-185.32891958066375
167.0,35,273.378402311717,-195.1553363123578
167.0,5,143.95899289856766,-1.9499999999999886
167.0,9,396.3,-74.37943032288214
168.0,10,338.8059494195509,-152.17216836255716
168.0,17,338.8594174494914,-70.0310159573192
168.0,2,338.8550521376423,-77.5320768180388
168.0,20,169.08101713866517,2.0399999999999636
168.0,21,88.37971324235657,-45.148929066812855
168.0,22,338.8095230586998,-144.67109978903122
168.0,24,78.37891912351893,-1.9602929278351553
168.0,25,78.63893697142437,-330.57942368276997
168.0,26,70.87790628100915,-1.9624878108907637
168.0,27,63.3768841325693,-1.9646826966693425
168.0,28,117.05006856385361,-330.59000000000003
168.0,29,168.17102003690258,-55.48987328058274
168.0,30,88.38980634197422,-118.83898166471468
168.0,31,175.67202340900317,-55.488923726386645
168.0,32,92.40018372108649,-209.33100433978444
168.0,33,396.29,-117.1103462786021
168.0,34,88.39977498754341,-185.32891958066375
168.0,35,260.3206448553384,-195.1541717409013
168.0,5,143.95899289856766,-1.9499999999999886
168.0,9,396.3171487213169,-63.58170190056018
169.0,10,338.8059494195509,-152.17216836255716
169.0,17,338.8594174494914,-70.0310159573192
169.0,2,338.8550521376423,-77.5320768180388
169.0,20,169.08101713866517,2.0399999999999636
169.0,21,88.37971324235657,-45.148929066812855
169.0,22,338.8095230586998,-144.67109978903122
169.0,24,78.37891912351893,-1.9602929278351553
169.0,25,78.63893697142437,-330.57942368276997
169.0,26,70.87790628100915,-1.9624878108907637
169.0,27,63.3768841325693,-1.9646826966693425
169.0,28,130.2557112000352,-330.59000000000003
169.0,29,168.17102003690258,-55.48987328058274
169.0,30,88.38980634197422,-118.83898166471468
169.0,31,175.67202340900317,-55.488923726386645
169.0,32,92.40018372108649,-209.33100433978444
169.0,33,396.29,-101.31676671635981
169.0,34,88.39977498754341,-185.32891958066375
169.0,35,246.3915819469753,-195.15292946104324
169.0,5,143.95899289856766,-1.9499999999999886
169.0,9,396.33,-52.75741731611578
170.0,10,338.8059494195509,-152.17216836255716
170.0,17,338.8594174494914,-70.0310159573192
170.0,2,338.8550521376423,-77.5320768180388
170.0,20,169.08101713866517,2.0399999999999636
170.0,21,88.37971324235657,-45.148929066812855
170.0,22,338.8095230586998,-144.67109978903122
170.0,24,78.37891912351893,-1.9602929278351553
170.0,25,78.63893697142437,-330.57942368276997
170.0,26,70.87790628100915,-1.9624878108907637
170.0,27,63.3768841325693,-1.9646826966693425
170.0,28,145.45094938963993,-330.59000000000003
170.0,29,168.17102003690258,-55.48987328058274
170.0,30,88.38980634197422,-118.83898166471468
170.0,31,175.67202340900317,-55.488923726386645
170.0,32,92.40018372108649,-209.33100433978444
170.0,33,396.29,-85.60136230634416
170.0,34,88.39977498754341,-185.32891958066375
170.0,35,232.9699947195166,-195.15173244100063
170.0,5,143.95899289856766,-1.9499999999999886
170.0,9,396.34,-41.56058423364436
171.0,10,338.8059494195509,-152.17216836255716
171.0,17,338.8594174494914,-70.0310159573192
171.0,2,338.8550521376423,-77.5320768180388
171.0,20,169.08101713866517,2.0399999999999636
171.0,21,88.37971324235657,-45.148929066812855
171.0,22,338.8095230586998,-144.67109978903122
171.0,24,78.37891912351893,-1.9602929278351553
171.0,25,78.63893697142437,-330.57942368276997
171.0,26,70.87790628100915,-1.9624878108907637
171.0,27,63.3768841325693,-1.9646826966693425
171.0,28,160.16166245167966,-330.6
171.0,29,168.17102003690258,-55.48987328058274
171.0,30,88.38980634197422,-118.83898166471468
171.0,31,175.67202340900317,-55.488923726386645
171.0,32,92.40018372108649,-209.33100433978444
171.0,33,396.31,-70.12552135108126
171.0,34,88.39977498754341,-185.32891958066375
171.0,35,219.68875083917987,-195.15054793764455
171.0,5,143.95899289856766,-1.9499999999999886
171.0,9,396.355931481384,-30.34742964873965
172.0,10,338.8059494195509,-152.17216836255716
172.0,17,338.8594174494914,-70.0310159573192
172.0,2,338.8550521376423,-77.5320768180388
172.0,20,169.08101713866517,2.0399999999999636
172.0,21,88.37971324235657,-45.148929066812855
172.0,22,338.8095230586998,-144.67109978903122
172.0,24,78.37891912351893,-1.9602929278351553
172.0,25,78.63893697142437,-330.57942368276997
172.0,26,70.87790628100915,-1.9624878108907637
172.0,27,63.3768841325693,-1.9646826966693425
172.0,28,174.58822342426063,-330.6
172.0,29,168.17102003690258,-55.48987328058274
172.0,30,88.38980634197422,-118.83898166471468
172.0,31,175.67202340900317,-55.488923726386645
172.0,32,92.40018372108649,-209.33100433978444
172.0,33,396.33,-54.706514343814035
172.0,34,88.39977498754341,-185.32891958066375
172.0,35,205.83759972090456,-195.14931260644113
172.0,5,143.95899289856766,-1.9499999999999886
172.0,9,396.37,-19.534135093594614
173.0,10,338.8059494195509,-152.17216836255716
173.0,17,338.8594174494914,-70.0310159573192
173.0,2,338.8550521376423,-77.5320768180388
173.0,20,169.08101713866517,2.0399999999999636
173.0,21,88.37971324235657,-45.148929066812855
173.0,22,338.8095230586998,-144.67109978903122
173.0,24,78.37891912351893,-1.9602929278351553
173.0,25,78.63893697142437,-330.57942368276997
173.0,26,70.87790628100915,-1.9624878108907637
173.0,27,63.3768841325693,-1.9646826966693425
173.0,28,189.50573360450772,-330.6
173.0,29,168.17102003690258,-55.48987328058274
173.0,30,88.38980634197422,-118.83898166471468
173.0,31,175.67202340900317,-55.488923726386645
173.0,32,92.40018372108649,-209.33100433978444
173.0,33,396.34,-39.75519665176495
173.0,34,88.39977498754341,-185.32891958066375
173.0,35,191.92229014695093,-195.1480715531904
173.0,5,143.95899289856766,-1.9499999999999886
173.0,9,396.36060666185574,-8.528597683163127
174.0,10,338.8059494195509,-152.17216836255716
174.0,17,338.8594174494914,-70.0310159573192
174.0,2,338.8550521376423,-77.5320768180388
174.0,20,169.08101713866517,2.0399999999999636
174.0,21,88.37971324235657,-45.148929066812855
174.0,22,338.8095230586998,-144.67109978903122
174.0,24,78.37891912351893,-1.9602929278351553
174.0,25,78.63893697142437,-330.57942368276997
174.0,26,70.87790628100915,-1.9624878108907637
174.0,27,63.3768841325693,-1.9646826966693425
174.0,28,204.2229055427517,-330.6
174.0,29,168.17102003690258,-55.48987328058274
174.0,30,88.38980634197422,-118.83898166471468
174.0,31,175.67202340900317,-55.488923726386645
174.0,32,92.40018372108649,-209.33100433978444
174.0,33,396.36,-25.756123125612646
174.0,34,88.39977498754341,-185.32891958066375
174.0,35,178.62176164191473,-195.14688532991235
174.0,5,143.95899289856766,-1.9499999999999886
174.0,9,392.0618533950062,-0.22613330719309488
175.0,10,338.8059494195509,-152.17216836255716
175.0,17,338.8594174494914,-70.0310159573192
175.0,2,338.8550521376423,-77.5320768180388
175.0,20,169.08101713866517,2.0399999999999636
175.0,21,88.37971324235657,-45.148929066812855
175.0,22,338.8095230586998,-144.67109978903122
175.0,24,78.37891912351893,-1.9602929278351553
175.0,25,78.63893697142437,-330.57942368276997
175.0,26,70.87790628100915,-1.9624878108907637
175.0,27,63.3768841325693,-1.9646826966693425
175.0,28,219.59176488742446,-330.6
175.0,29,168.17102003690258,-55.48987328058274
175.0,30,88.38980634197422,-118.83898166471468
175.0,31,175.67202340900317,-55.488923726386645
175.0,32,92.40018372108649,-209.33100433978444
175.0,33,396.38,-13.191495012684186
175.0,34,88.39977498754341,-185.32891958066375
175.0,35,165.46923136149638,-195.14571230603002
175.0,5,143.95899289856766,-1.9499999999999886
175.0,9,387.37199383587625,1.7908848344692387
176.0,10,338.8059494195509,-152.17216836255716
176.0,17,338.8594174494914,-70.0310159573192
176.0,2,338.8550521376423,-77.5320768180388
176.0,20,169.08101713866517,2.0399999999999636
176.0,21,88.37971324235657,-45.148929066812855
176.0,22,338.8095230586998,-144.67109978903122
176.0,24,78.37891912351893,-1.9602929278351553
176.0,25,78.63893697142437,-330.57942368276997
176.0,26,70.87790628100915,-1.9624878108907637
176.0,27,63.3768841325693,-1.9646826966693425
176.0,28,234.5197719289751,-330.6
176.0,29,168.17102003690258,-55.48987328058274
176.0,30,88.38980634197422,-118.83898166471468
176.0,31,175.67202340900317,-55.488923726386645
176.0,32,92.40018372108649,-209.33100433978444
176.0,33,395.7606329068079,-5.294076431112217
176.0,34,88.39977498754341,-185.32891958066375
176.0,35,152.47011470199521,-195.14455296452192
176.0,5,143.95899289856766,-1.9499999999999886
176.0,9,386.0060278300472,1.9491727407241228
177.0,10,338.8059494195509,-152.17216836255716
177.0,17,338.8594174494914,-70.0310159573192
177.0,2,338.8550521376423,-77.5320768180388
177.0,20,169.08101713866517,2.0399999999999636
177.0,21,88.37971324235657,-45.148929066812855
177.0,22,338.8095230586998,-144.67109978903122
177.0,24,78.37891912351893,-1.9602929278351553
177.0,25,78.63893697142437,-330.57942368276997
177.0,26,70.87790628100915,-1.9624878108907637
177.0,27,63.3768841325693,-1.9646826966693425
177.0,28,249.51363339997405,-330.61
177.0,29,168.17102003690258,-55.48987328058274
177.0,30,88.38980634197422,-118.83898166471468
177.0,31,175.67202340900317,-55.488923726386645
177.0,32,92.40018372108649,-209.33100433978444
177.0,33,393.44125011909125,-1.4661302903367073
177.0,34,88.39977498754341,-185.32891958066375
177.0,35,139.43875434009632,-195.14339074732132
177.0,5,143.95899289856766,-1.9499999999999886
177.0,9,385.7333936118458,1.9799999999999613
178.0,10,338.8059494195509,-152.17216836255716
178.0,17,338.8594174494914,-70.0310159573192
178.0,2,338.8550521376423,-77.5320768180388
178.0,20,169.08101713866517,2.0399999999999636
178.0,21,88.37971324235657,-45.148929066812855
178.0,22,338.8095230586998,-144.67109978903122
178.0,24,78.37891912351893,-1.9602929278351553
178.0,25,78.63893697142437,-330.57942368276997
178.0,26,70.87790628100915,-1.9624878108907637
178.0,27,63.3768841325693,-1.9646826966693425
178.0,28,264.9520106442894,-330.61
178.0,29,168.17102003690258,-55.48987328058274
178.0,30,88.38980634197422,-118.83898166471468
178.0,31,175.67202340900317,-55.488923726386645
178.0,32,92.40018372108649,-209.33100433978444
178.0,33,392.9546479565746,-0.968219056150474
178.0,34,88.39977498754341,-185.32891958066375
178.0,35,125.96878889991095,-195.14218941261095
178.0,5,143.95899289856766,-1.9499999999999886
178.0,9,385.6286911274806,1.9799999999999613
179.0,10,338.8059494195509,-152.17216836255716
179.0,17,338.8594174494914,-70.0310159573192
179.0,2,338.8550521376423,-77.5320768180388
179.0,20,169.08101713866517,2.0399999999999636
179.0,21,88.37971324235657,-45.148929066812855
179.0,22,338.8095230586998,-144.67109978903122
179.0,24,78.37891912351893,-1.9602929278351553
179.0,25,78.63893697142437,-330.57942368276997
179.0,26,70.87790628100915,-1.9624878108907637
179.0,27,63.3768841325693,-1.9646826966693425
179.0,28,280.6604497287894,-330.61
179.0,29,168.17102003690258,-55.48987328058274
179.0,30,88.38980634197422,-118.83898166471468
179.0,31,175.67202340900317,-55.488923726386645
179.0,32,92.40018372108649,-209.33100433978444
179.0,33,392.5465723324308,-0.586470891628835
179.0,34,88.39977498754341,-185.32891958066375
179.0,35,114.8437296745683,-195.14119721111928
179.0,5,143.95899289856766,-1.9499999999999886
179.0,9,385.60091375767115,1.9799999999999613
180.0,10,338.8059494195509,-152.17216836255716
180.0,17,338.8594174494914,-70.0310159573192
180.0,2,338.8550521376423,-77.5320768180388
180.0,20,169.08101713866517,2.0399999999999636
180.0,21,88.37971324235657,-45.148929066812855
180.0,22,338.8095230586998,-144.67109978903122
180.0,24,78.37891912351893,-1.9602929278351553
180.0,25,78.63893697142437,-330.57942368276997
180.0,26,70.87790628100915,-1.9624878108907637
180.0,27,63.3768841325693,-1.9646826966693425
180.0,28,296.29545919660467,-330.61
180.0,29,168.17102003690258,-55.48987328058274
180.0,30,88.38980634197422,-118.83898166471468
180.0,31,175.67202340900317,-55.488923726386645
180.0,32,92.40018372108649,-209.33100433978444
180.0,33,392.51108027580733,-0.5532686451100517
180.0,34,88.39977498754341,-185.32891958066375
180.0,35,107.64753595638919,-195.14055541011876
180.0,5,143.95899289856766,-1.9499999999999886
180.0,9,385.5945153789357,1.9799999999999613
181.0,10,338.8059494195509,-152.17216836255716
181.0,17,338.6770328110014,-67.75353478733916
181.0,2,338.8550521376423,-77.5320768180388
181.0,20,167.57321349861652,1.9729253159933364
181.0,21,88.38,-46.489005942685765
181.0,22,338.8108687179904,-142.6670650800787
181.0,24,80.14008695870704,-1.9596739223686654
181.0,25,80.49204425543074,-330.4534889567071
181.0,26,70.87790628100915,-1.9624878108907637
181.0,27,63.3768841325693,-1.9646826966693425
181.0,28,311.69599146303455,-330.61
181.0,29,166.2115044850524,-55.49000000000001
181.0,30,88.39,-121.14544961382478
181.0,31,175.67202340900317,-55.488923726386645
181.0,32,92.39999999999999,-207.12930706963135
181.0,33,392.5028272483898,-0.5455480710743359
181.0,34,88.39999999999999,-186.89985176761746
181.0,35,103.96956433070494,-195.1402273858935
181.0,5,145.47177221005418,-1.9502213547621068
181.0,9,384.3284336877315,1.9801438758593122
182.0,10,338.8068807866096,-150.21722890646475
182.0,17,338.1283248399008,-63.925489765425596
182.0,2,338.8560175805756,-75.8731240443058
182.0,20,164.54165907527096,1.5716901717270275
182.0,21,88.38,-49.14053064791602
182.0,22,338.81431032055184,-138.69373492289836
182.0,24,84.28643260508376,-1.957895138307606
182.0,25,84.03712694118472,-329.9271171089118
182.0,26,71.88284234671653,-1.9621937549827067
182.0,27,63.3768841325693,-1.9646826966693425
182.0,28,322.59652272040944,-330.61
182.0,29,162.58872576031305,-55.49000000000001
182.0,30,88.39,-125.45940754716128
182.0,31,174.40886685496446,-55.48908362974174
182.0,32,92.39999999999999,-203.4048799298257
182.0,33,391.4553940791509,0.16912127179716663
182.0,34,88.39999999999999,-190.61749755576366
182.0,35,103.08418921590086,-195.14014842267255
182.0,5,148.56631363209902,-1.9515598242353462
182.0,9,380.5358496941576,1.9822300056687254
183.0,10,338.8085558997972,-146.70116632567664
183.0,17,335.32355465841516,-58.790894587003436
183.0,2,338.8581732121609,-72.16903043688575
183.0,20,162.1831770578564,1.2595381400103633
183.0,21,88.38,-53.15076920513178
183.0,22,338.81900046699405,-133.27896085533817
183.0,24,90.72930279563714,-1.9551311442318138
183.0,25,88.72612058129609,-327.56766258870084
183.0,26,75.33604707695903,-1.9611833073659568
183.0,27,64.06976142772288,-1.9644799527644068
183.0,28,328.9638409443492,-330.1416990185975
183.0,29,156.86378514197594,-55.49000000000001
183.0,30,88.39,-131.62761694984354
183.0,31,171.6816904122863,-55.48942886379996
183.0,32,92.39999999999999,-197.3720006516921
183.0,33,388.22145597376493,1.654925100449077
183.0,34,88.39999999999999,-196.6100170452997
183.0,35,102.52655464994666,-195.14009868937794
183.0,5,153.46714070992178,-1.9536795591305918
183.0,9,375.1750453960257,1.9851787429064416
184.0,17,327.5878000944657,-55.813938346715986
184.0,20,161.7650290569629,1.1232301978606074
184.0,21,88.38,-58.58874874207771
184.0,22,338.82560444461996,-125.65466868622264
184.0,24,98.59252493515211,-1.9517578185606226
184.0,25,91.90776412537058,-321.0201130394962
184.0,26,80.2329451269795,-1.959634086174674
184.0,27,66.73899445676189,-1.9636989043286803
184.0,28,336.227735989258,-326.02148357372414
184.0,29,149.20658884939212,-55.49000000000001
184.0,30,88.39,-140.01061004535137
184.0,31,167.61744608151307,-55.48994335767054
184.0,32,92.39999999999999,-189.8627978383117
184.0,33,383.0372145015994,1.9808541174358538
184.0,34,88.39999999999999,-204.34241673517153
184.0,35,102.46397212506878,-195.14009310788185
184.0,36,16.13,-1.9785076810534292
184.0,37,338.8728627561044,-41.31999999999999
184.0,5,160.8904318173519,-1.9568903251805523
184.0,9,367.45295921450315,1.989426315063497
185.0,17,319.27297025468204,-55.4707452408058
185.0,20,161.63328961042632,1.051087167614412
185.0,21,88.38,-66.30843275515014
185.0,22,338.8323507561818,-116.54061729420013
185.0,24,108.07804398330461,-1.9499999999999886
185.0,25,92.41931585985864,-313.5724624398136
185.0,26,87.51437825451688,-1.956510348239192
185.0,27,71.51097547804079,-1.9623025675265922
185.0,28,338.71048191274593,-316.5802278123032
185.0,29,139.5618729941215,-55.49124498325824
185.0,30,88.39195726442618,-150.54786943211064
185.0,31,161.4876057531493,-55.49000000000001
185.0,32,92.39880543765322,-181.01539211922983
185.0,33,376.3281043732286,1.9845444970443964
185.0,34,88.4010640296694,-214.12736565374416
185.0,35,102.429315194179,-195.14009001696272
185.0,36,17.844638704480605,-1.9780059579504154
185.0,37,338.8738137996891,-39.62571585379078
185.0,5,170.01235794638157,-1.9600000000000364
185.0,9,358.22402463815644,1.9945027367226658
186.0,17,309.24321029783835,-55.47201491103266
186.0,20,161.6289876462584,1.048731330093858
186.0,21,88.38156807089294,-76.25535844561759
186.0,22,338.83905832983135,-105.01476990644392
186.0,24,118.38233062754149,-1.9499999999999886
186.0,25,92.41762380348202,-304.3532932717792
186.0,26,96.24223131989308,-1.952766095529853
186.0,27,77.80320121072434,-1.9604613895506873
186.0,28,338.71674672409,-305.2732874715067
186.0,29,127.87019027312226,-55.49392656186399
186.0,30,88.39465313514665,-162.54179826751195
186.0,31,152.9868161502046,-55.49000000000001
186.0,32,92.3965182526485,-170.83970603323735
186.0,33,367.1597631501444,1.9895875890263142
186.0,34,88.40333028401473,-226.47505245426782
186.0,35,102.4231451887174,-195.14008946668352
186.0,36,21.60655228562653,-1.9769051785557963
186.0,37,338.87587305923614,-35.95714497077745
186.0,38,74.54,-326.57706390328156
186.0,5,181.0800559682848,-1.9600000000000364
187.0,17,296.74543389712744,-55.4735970081781
187.0,20,161.62872629119315,1.0485882070819343
187.0,21,88.3838122844036,-87.8556980822666
187.0,22,338.84635659543846,-92.47391683823372
187.0,24,129.6946590488909,-1.9499999999999886
187.0,25,92.41557392973442,-293.1845561580241
187.0,26,107.5184171132957,-1.9499999999999886
187.0,27,86.54076051944733,-1.9569280306652104
187.0,28,338.72408520336074,-292.02855546767444
187.0,29,115.79330744597928,-55.49669648911788
187.0,30,88.39777211044331,-176.41811936229777
187.0,31,143.11409224082462,-55.4904302540732
187.0,32,92.39383136715928,-158.8857524916316
187.0,33,355.7352433992459,1.995871703300736
187.0,34,88.40586601010426,-240.29095605310272
187.0,35,102.42205106642234,-195.14008936910292
187.0,36,27.239508742508477,-1.9752569103899305
187.0,37,338.8787194702418,-30.8862637642585
187.0,38,72.11197655669879,-326.57566607746503
187.0,5,192.3381244944092,-1.9600000000000364
188.0,17,284.2756110441639,-55.47517556667589
188.0,20,161.62872629119315,1.0485882070819343
188.0,21,88.38630857768993,-100.75903807924772
188.0,22,338.8537144455944,-79.8306776536707
188.0,24,140.27742343275176,-1.9499999999999886
188.0,25,92.41343323764616,-281.520995315143
188.0,26,119.60206642716335,-1.9499999999999886
188.0,27,97.71006249839436,-1.952136395324601
